0 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1001 0 325 325 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1004 0 180 180 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1005 0 390 390 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1006 0 180 180 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1007 0 435 435 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1011 0 1000 1000 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 380.000000 0.000000
1018 0 730 730 0 0 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1026 0 860 860 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1027 0 400 400 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1028 0 475 475 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 180.000000 0.000000
1029 0 300 300 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1031 0 720 720 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1033 0 400 400 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1036 0 400 400 0 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1037 0 875 875 0 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1038 0 1550 1550 0 45 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1039 0 300 300 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1042 0 400 400 0 0 0.000000 0.000000 0.120000 0.000000 0.000000 0.000000 0.000000
1043 0 900 900 0 0 0.000000 0.000000 0.300000 0.000000 0.000000 0.000000 0.000000
1051 0 400 400 0 0 0.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1052 0 435 435 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1053 0 800 400 1 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1054 0 440 440 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000
1055 0 475 475 0 10 0.000000 0.000000 0.000000 0.000000 0.000000 80.000000 0.000000
1056 0 400 400 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 60.000000 0.000000
1057 0 720 720 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1058 0 1600 1600 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1062 14 950 950 0 20 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1063 0 950 950 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1080 0 700 40 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2003 0 35 35 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2004 0 35 35 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2009 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2037 0 350 350 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2038 0 250 250 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2039 0 250 250 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2040 0 500 500 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2041 0 345 345 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2042 0 400 400 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2043 0 125 125 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2044 0 75 75 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2045 0 1550 125 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 360.000000 0.000000
2047 0 250 250 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2048 0 500 500 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2049 0 950 475 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 180.000000 0.000000
2050 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2051 0 1025 370 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 180.000000 0.000000
2052 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3001 0 2560 980 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3003 0 2700 1140 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3004 0 2100 1000 2 20 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3005 1 2300 780 2 0 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3006 0 900 175 2 0 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000
3007 0 2700 1140 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3008 0 2100 1000 2 20 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3009 0 1000 675 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3010 0 1200 325 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3020 0 1100 775 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3022 13 3300 835 2 30 0.000000 0.000000 0.000000 0.000000 0.000000 700.000000 0.000000
3023 0 1900 735 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3024 0 1350 230 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3025 0 3250 700 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3026 0 2750 1310 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3027 0 2800 740 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 450.000000 0.000000
3028 0 880 120 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3029 0 2800 740 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 450.000000 0.000000
3031 2 3800 645 3 70 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3035 3 2300 1025 2 40 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3037 0 300 120 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3040 0 2700 2700 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3041 0 1235 800 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3042 0 2100 2100 0 20 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3044 15 1465 590 2 20 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3046 0 2800 495 3 0 0.300000 0.000000 0.500000 0.000000 0.000000 0.000000 0.000000
3047 0 1000 375 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3050 0 2550 900 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 250.000000 0.000000
3056 0 2835 800 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 350.000000 0.000000
3057 0 1200 365 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3060 0 2360 890 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3065 0 2625 375 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 400.000000 0.000000
3067 0 850 375 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3068 0 2650 930 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 450.000000 0.000000
3069 0 2100 550 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 250.000000 0.000000
3070 0 700 120 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3071 4 3000 1188 2 50 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3072 0 3200 850 2 100 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3073 0 700 120 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3074 11 3300 600 2 75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3075 0 2200 1180 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3077 11 1900 265 4 40 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3078 0 3843 3 3 30 0.100000 0.000000 0.300000 0.000000 0.000000 250.000000 0.000000
3082 0 1000 400 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3083 0 2830 995 4 0 0.000000 0.000000 0.000000 0.000000 0.000000 1000.000000 0.000000
3084 0 2455 980 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 850.000000 0.000000
3085 0 2400 700 3 0 0.000000 0.000000 0.700000 0.000000 0.000000 0.000000 0.000000
3086 0 1175 375 2 0 0.100000 0.000000 0.180000 0.000000 0.000000 0.000000 0.000000
3087 0 2500 525 2 0 0.200000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000
3089 0 3300 840 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3090 0 3500 1045 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3091 0 2400 700 3 0 0.000000 0.000000 0.420000 0.000000 0.000000 0.000000 0.000000
3092 0 1600 535 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3093 0 800 400 1 0 0.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3096 0 700 340 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3097 0 650 170 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3098 0 765 330 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3099 0 2110 485 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 520.000000 0.000000
3100 0 3000 940 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3101 5 1250 450 2 0 0.000000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000
3102 0 2750 875 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 450.000000 0.000000
3104 0 2962 800 2 40 0.000000 0.000000 0.000000 0.000000 0.000000 300.000000 0.000000
3105 0 1900 375 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3106 0 700 100 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3107 0 400 400 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 300.000000 0.000000
3108 0 820 385 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3109 0 2080 1000 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3110 0 2900 550 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3111 0 1200 475 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3112 0 2080 1000 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3114 0 1785 550 3 0 0.000000 0.000000 0.500000 0.000000 0.000000 0.000000 0.000000
3115 0 2920 850 2 0 0.000000 0.000000 0.500000 0.000000 0.000000 0.000000 0.000000
3116 0 2900 605 3 0 0.000000 0.000000 0.000000 0.000000 0.000000 500.000000 0.000000
3117 0 1000 675 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3122 0 1840 710 2 20 0.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3123 12 1900 700 2 25 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3124 0 2600 865 2 30 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3126 0 3250 775 3 40 0.000000 0.000000 0.300000 0.000000 0.000000 0.000000 0.000000
3128 0 3100 680 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3131 0 2150 850 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3132 0 825 350 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 325.000000 0.000000
3134 6 1337 537 2 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3135 0 2295 1000 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3136 0 1485 575 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 200.000000 0.000000
3138 0 1275 800 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 180.000000 0.000000
3139 0 3700 600 2 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3140 0 1550 830 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3141 7 1200 800 1 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3142 8 2700 563 2 30 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3143 0 3000 1000 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 500.000000 0.000000
3144 0 1400 200 2 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3145 0 1200 330 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3146 0 3400 800 2 45 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3151 0 2900 980 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 300.000000 0.000000
3152 0 2550 585 2 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3153 0 3200 1000 3 25 0.000000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000
3154 0 2000 500 2 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3155 0 1350 550 2 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
3156 0 3200 975 2 60 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
